subject_id,speed,impulse_ns_left,impulse_ns_right,loading_rate_left,loading_rate_right,mean_ap_force_left,mean_ap_force_right,mean_ml_force_left,mean_ml_force_right,mean_vgrf_left,mean_vgrf_right,peak_ap_force_left,peak_ap_force_right,peak_ml_force_left,peak_ml_force_right,peak_vgrf_left,peak_vgrf_right,stance_duration_ms_left,stance_duration_ms_right,ai_stance_duration_ms,ai_peak_vgrf,ai_mean_vgrf,ai_impulse_ns,ai_loading_rate,ratio_impulse_ns,ratio_peak_vgrf,ratio_mean_vgrf,ratio_loading_rate,ratio_stance_duration_ms,ratio_peak_ap_force,ratio_peak_ml_force,step_freq_left,step_freq_right,step_freq_mean,vgrf_to_ap_left,vgrf_to_ml_left,vgrf_to_ap_right,vgrf_to_ml_right,impulse_per_ms_left,impulse_per_ms_right,asymmetry_score,mean_impulse_ns,mean_peak_vgrf,mean_mean_vgrf,mean_loading_rate,mean_stance_duration_ms
GP16,0.7,431.3280629528511,434.1836083958404,1.642261243989351,1.650310735098222,41.07898406713952,40.92429295853563,33.587564452940775,34.50245942870169,507.9665305666227,514.4201849801225,84.41100487234043,88.67697604255319,60.21700210638298,60.27701459574468,741.4215439148936,713.4791285957447,845.6595744680851,844.2553191489362,0.1661924306901964,3.8411440515633735,1.2624683625800928,0.659851400626344,0.4889485277768221,0.9934231845980102,1.0391636057723856,0.9874545078091188,0.9951224391033292,1.001663306451613,0.9518931366337339,0.9990043884926255,1.182508931716399,1.1844758064516128,1.1834923690840058,12.365605968648149,15.123648851595949,12.570044533239253,14.909667122228099,0.5100492869416797,0.5142799797027343,1.2837209546473658,432.75583567434575,727.4503362553191,511.19335777337255,1.6462859895437865,844.9574468085107
GP16,0.8,431.56791920580207,407.6193990854081,1.753431352165278,1.7698028570807534,49.03352415557138,45.63862824258163,34.17253688354314,35.70982006123957,522.5181418779913,515.1146139332222,101.626417625,99.07885626530611,63.1628639375,62.01501191836735,743.9460360208333,719.4050504489796,825.9583333333334,789.8775510204082,4.465896897364152,3.3540803432287074,1.4270035141635502,5.7075505309491605,0.9293452517298774,1.058752159917139,1.0341128903064243,1.01437258377944,0.9907495318758386,1.0456789565247349,1.0257124623327525,1.0185092606390789,1.210714826211976,1.2660190161223646,1.2383669211671702,10.656344835018773,15.290586814162642,11.286811934733205,14.425012869004679,0.5225056782999167,0.5160539105824978,3.1767753074870897,419.5936591456051,731.6755432349064,518.8163779056067,1.7616171046230158,807.9179421768708
GP16,0.9,393.3680366156538,389.2805207454134,2.0107050070372443,1.8890644109371435,52.86837016236201,52.08902967990486,35.560554496592005,37.41744147664379,517.9500587402988,519.7646422859715,112.7834741923077,114.7773658076923,66.29509884615385,65.98166134615384,767.6980831923076,746.8407910192308,751.9038461538462,748.8846153846154,0.4023526095257703,2.7542762392196862,0.3497268649809055,1.044534186333278,6.238348120760595,1.0105001808526495,1.0279273607225075,0.9965088361191866,1.064391979117195,1.0040316367931796,0.9826281810760028,1.0047503729612937,1.3299572879101766,1.3353191926454728,1.3326382402778247,9.796974204985748,14.565297590900537,9.978389796853685,13.89097227854053,0.523162687127906,0.5198137506743746,2.157847604164047,391.3242786805336,757.2694371057692,518.8573505131351,1.9498847089871938,750.3942307692307
GP16,1.0,387.19454265981136,380.8566844217264,2.1095319334346314,2.069193037324981,59.53413248606431,55.64293381651955,37.53847202911116,38.96208876173088,529.714587162313,522.8170307025136,127.61807394339624,124.4371824528302,69.92887633962265,71.44172809433962,802.2404485660378,773.2791633207547,729.9245283018868,728.6603773584906,0.1733393700278086,3.67641063009047,1.3106601916229002,1.6503738330495783,1.9306796399341808,1.0166410581652467,1.0374525612728427,1.0131930600090266,1.0194949892938938,1.0017348973303295,1.0255622268832052,0.9788239759161587,1.3700046528459908,1.3723814702607524,1.3711930615533716,8.897661980483349,14.111245304590934,9.395928554495038,13.418608891832102,0.530458325000517,0.5226806565253244,1.748292732944988,384.02561354076886,787.7598059433963,526.2658089324134,2.089362485379806,729.2924528301887
GP16,1.1,356.3866673649649,357.821279028114,2.4192407636023177,2.3334024326681573,62.58085619850144,63.017880994414085,37.67524885873889,38.53738167378173,527.839564330091,526.4503229580837,143.64628910526315,138.98258559649122,71.9081617017544,75.85986842105262,835.8318139122807,824.7887497894737,675.3157894736842,679.2456140350877,0.580235720761559,1.3299924575413626,0.2635406805581096,0.4017350046003355,3.612235439913557,0.9959907033280814,1.0133889606588666,1.0026388840721026,1.0367867667113073,0.9942144277707468,1.033556027820004,0.9479078094709488,1.4807887148312682,1.4722215047653486,1.4765051097983084,8.434521296030631,14.010247584805454,8.353983260794635,13.660770402475098,0.527733355150365,0.5267921818478317,1.2375478606749848,357.10397319653947,830.3102818508772,527.1449436440873,2.3763215981352372,677.280701754386
GP16,1.2,362.81046756214033,346.5164384983965,2.470048906578998,2.4043472529391408,69.06933032506265,66.43927975512699,36.22398215724596,36.77269899448734,536.0118127012306,523.1823655252475,152.8854622280702,143.94896736206897,70.73208770175438,73.34665455172414,856.1943574035087,833.0562344827586,676.8771929824561,661.1379310344828,2.352628406878017,2.739454173570957,2.4224920113259474,4.594222755270241,2.695786369828099,1.0470223840876145,1.0277749832040048,1.0245219411459003,1.027326191572179,1.0238063212064479,1.0620809932142383,0.9643532910130759,1.47737286817687,1.51254368121838,1.494958274697625,7.760489499153754,14.79715317809174,7.874594177623886,14.227467110958559,0.5360063410668705,0.524121249489047,2.960916743374652,354.66345303026844,844.6252959431336,529.597089113239,2.437198079759069,669.0075620084694
GP16,1.3,351.2247525184068,340.5106634004661,2.676696018452946,2.6315744551688414,71.23553425842528,68.08253335543621,37.746355535472766,39.0161497991968,535.2757137543246,527.0383138946247,160.67410711864406,154.18504849152544,73.75136427118645,79.27410072881356,914.8860318135592,864.5378707627119,656.3559322033898,646.8813559322034,1.4540063206356957,5.658928260764911,1.5508408333702184,3.0977419606913035,1.7000476335305723,1.0314647682717064,1.0582370798938272,1.0156296034700558,1.0171462233171775,1.0146465440444374,1.042086173014858,0.930333659961408,1.5235635894125243,1.5458785306293559,1.53472106002094,7.514167182525421,14.180858155995757,7.741167784446759,13.50820920585748,0.5351132446374693,0.5263881240011398,2.69231300179854,345.8677079594364,889.7119512881355,531.1570138244747,2.6541352368108937,651.6186440677966
GP16,1.4,334.0386207791452,329.2300082022869,2.876869461630124,2.823198138216488,75.62185522204166,73.82269161428036,38.38643825449345,39.69035844092901,535.2926900243757,526.8618257681168,173.05195664516128,164.9644122786885,76.2824968064516,83.68647522950819,930.3421552258064,902.6571845737706,624.3709677419355,624.8852459016393,0.0823334963776418,3.0207289278198104,1.5875024077769695,1.4499743744077342,1.8831819964759933,1.0146056327098343,1.0306705260038544,1.0160020404666203,1.0190108241738718,0.9991770038369816,1.0490259944842515,0.9115271804344567,1.601611944925215,1.6002938244398972,1.600952884682556,7.078544799683159,13.944838707761987,7.136854729179231,13.274302537535482,0.5350002451062231,0.5268647489464164,1.60474424057163,331.63431449071606,916.4996698997885,531.0772578962462,2.850033799923306,624.6281068217875
GP16,1.5,328.62770240814285,319.0886863626349,3.0091633644151505,2.9574918880064245,79.07802233396556,76.92601689085413,36.73587484507845,37.67597734889947,538.1051204178522,525.543652917622,177.94725207936506,165.2136698888889,74.43923806349206,82.25063246031746,949.6339256349208,908.0654297142856,610.015873015873,606.0793650793651,0.6474012582556736,4.475266226576381,2.3619577843988675,2.945429885944624,1.73200810915816,1.0298945605193508,1.045776983200114,1.0239018536909228,1.0174713839852851,1.0064950370583767,1.0770734177083523,0.9050293698277143,1.639301605474747,1.649948930152162,1.6446252678134545,6.804736695934357,14.647946256544447,6.831806379151094,13.949038350108609,0.5387199201611459,0.5264800366876883,2.432412652866742,323.85819438538886,928.8496776746033,531.8243866677371,2.9833276262107873,608.047619047619
GP16,1.6,320.8574711397891,317.54917104075,3.0779851313487376,3.127554404868003,84.61532328975613,81.08383792564759,34.87201368390566,35.792546449933,539.3427865602036,534.8318224529,186.4250619375,175.259673828125,73.267071453125,84.23741953125,950.396634078125,944.40744590625,594.8125,594.265625,0.0919830225621213,0.6321696512205468,0.8398940115421363,1.0364240847304604,1.5975814264003647,1.010418229366483,1.006341741795701,1.008434359957519,0.9841507877713938,1.000920253464097,1.0637076850908942,0.8697687068387076,1.6812020594725228,1.6827491914915993,1.681975625482061,6.374055733537552,15.466350508147581,6.596034871256725,14.94254741559192,0.5394262412773589,0.5343556108276497,0.8396104392911259,319.2033210902696,947.4020399921875,537.0873045065518,3.10276976810837,594.5390625
GP16,1.7,313.13269387758334,301.54830487562685,3.3623225547198743,3.3611317071234272,86.23925185519347,82.86346013649009,34.32525937408301,35.23669808680946,540.283379540286,532.3236589461341,189.4572545909091,178.93701214925372,75.71483087878788,84.67473941791044,995.2206107121212,972.4245533283582,579.5757575757576,566.6865671641791,2.2489076249632127,2.317090276272398,1.4841820552257532,3.769236083579518,0.0354236840192358,1.0384163625351317,1.0234424946446878,1.0149527838193593,1.0003542995931767,1.02274483137315,1.0587929926586697,0.8941843978414729,1.7253999790860608,1.7646439106616099,1.7450219448738353,6.2649358374245825,15.74011061801975,6.424106090541081,15.107081192304014,0.5402791434675441,0.5321253799691056,1.9709679448120234,307.34049937660507,983.8225820202397,536.3035192432101,3.3617271309216505,573.1311623699684
GP17,0.6,664.4736573864736,684.1997971137895,1.470701945154957,1.5007904836366837,32.572450001769106,35.76387940481476,23.16889297345007,23.12068585271257,583.6799656767316,599.0195639182139,63.94338265789473,70.83535384210526,51.09237934210526,46.139179368421054,882.1056679473684,876.5014616052632,1127.2894736842106,1133.4736842105262,0.5470905260217048,0.6373460277658263,2.5939975213714126,2.9252655135301326,2.025146568787468,0.9711690359884232,1.0063938357066071,0.9743921581773637,0.9799515396654057,0.9945440193164935,0.9027043586233365,1.1073534475793976,0.8870835959567662,0.8822436849925707,0.8846636404746684,17.91943699798542,25.192397683635036,16.7492893356969,25.908382118687694,0.5894436814129373,0.6036309502768389,1.7457692314953088,674.3367272501316,879.3035647763159,591.3497647974727,1.4857462143958204,1130.3815789473683
GP17,0.7,586.2626099428837,606.2568784366047,1.6815516238319748,1.6973267046251133,35.667680310032736,39.15541780505156,26.173659530079444,26.14484692064634,594.3944999256922,605.8252987778507,73.42937953488372,79.79698455813954,54.89582151162791,50.298394558139535,880.6389387674419,867.5032675348838,978.720930232558,989.720930232558,1.1176352444974775,1.502814952376528,1.9047842511023232,3.3532816341460547,0.933746602254374,0.9670201374947176,1.0151419270960036,0.9811318562047209,0.9907059255297449,0.9888857559095822,0.9202024354865637,1.091403055582107,1.0217417131994775,1.0103858264016168,1.0160637698005472,16.66479274118925,22.709644375200906,15.472323697174065,23.171881656703682,0.599008963467839,0.6125533571308334,1.7624525368753516,596.2597441897442,874.0711031511628,600.1098993517714,1.689439164228544,984.220930232558
GP17,0.8,564.2977555845999,588.344885113625,1.8290291994823549,1.8109644238343017,42.50800611384658,45.57208925597741,31.84092761735602,32.27297249335367,616.5450783147942,626.1049085440806,88.9279626,99.03479409090907,60.85536362222222,57.33713038636363,882.7886664444445,880.5192372500001,914.4888888888888,939.3636363636364,2.683573492056396,0.2574058892028295,1.5386199380971717,4.172521244651915,0.9925718293754956,0.9591274945402459,1.0025773760508996,0.9847312645231988,1.009975223925054,0.9735195759002978,0.897946660224976,1.0613604694227132,1.09350699844479,1.0645504693699797,1.0790287339073847,14.504210728292911,19.3632888376884,13.738780002541978,19.40028637501616,0.6170635449384477,0.6263228235991363,1.928938478676762,576.3213203491125,881.6539518472223,621.3249934294374,1.8199968116583283,926.9262626262625
GP17,0.9,531.0010000638333,537.2552275059687,1.9658966734767371,2.021714209778899,46.19678609653402,50.33808202633544,31.980025021081005,32.433076810232315,619.8522618153193,626.5211915839398,100.28165635416669,108.33348252083334,60.191395354166666,56.36097641666667,896.3282904166667,902.7461496666666,857.4375,857.3125,0.0145793847499635,0.7134623345216018,1.0701334741095772,1.1709227207340085,2.799547796227802,0.988358926778305,0.9928907376094934,0.9893556197967376,0.9723909858118541,1.0001458044761975,0.9256755531225701,1.0679622529812542,1.1662657628107005,1.166435809579354,1.1663507861950273,13.417649022597798,19.382482077694345,12.446266650687283,19.3173529372421,0.6192882863926914,0.6266737362466647,1.1537291420685905,534.128113784901,899.5372200416666,623.1867266996295,1.993805441627818,857.375
GP17,1.0,508.64390530314,517.67448008911,2.1096943399178425,2.1662296265719188,51.63557980919206,55.79648077134127,34.959898904462214,36.34228021924751,632.7720793654637,636.183629213961,122.32352162,126.1594577,66.32392258,63.72613792,919.2199035,913.48773924,803.72,813.72,1.2365219111682657,0.6255404982575741,0.5376940779621656,1.759799866104635,2.64435416051087,0.9825554955221754,1.006275031413962,0.9946374762068108,0.973901526430721,0.9877107604581429,0.9695945420982892,1.040764821857888,1.2442144030259294,1.2289239541857149,1.2365691786058222,12.254574882353097,18.099940194183397,11.401859407963302,17.50533057848767,0.6328620729895237,0.6361825690521432,1.360782102800702,513.159192696125,916.35382137,634.4778542897124,2.137961983244881,808.72
GP17,1.1,490.05329715311535,506.2925158875098,2.2648916579782217,2.32020427640629,57.760690513722174,62.615051966959605,33.59684717171996,34.832835401764825,631.5619162009026,639.0702309829843,138.8852498269231,136.26995294117648,64.27780426923077,67.33915484313725,939.2298279230768,950.9745231372548,776.0192307692307,792.2941176470588,2.075463668566328,1.2426905278881184,1.18182351969017,3.2597555029284533,2.412713680133417,0.9679252245988117,0.987649831905662,0.9882511899035998,0.9761604532021032,0.9794585287012342,1.0191920289785052,0.9545383279454914,1.2886278591430627,1.2621575469596853,1.275392703051374,10.934112985558281,18.798249519452465,10.206335552036364,18.34677606953023,0.6314963311764181,0.6390209198966269,2.0344893798412973,498.1729065203126,945.1021755301658,635.3160735919435,2.292547967192256,784.1566742081448
GP17,1.2,480.2677682457453,488.1023009138773,2.4215943378910234,2.377678100560639,64.22365258380535,68.57715965754966,37.24991608937447,38.61995521448912,640.7433539996068,647.4560326470322,152.91470045283015,158.69588281132073,75.26932341509433,77.19132324528302,952.5438116226414,958.5765127169813,748.3018867924528,753.8679245283018,0.7410663819631933,0.6313261407467128,1.0421800719684429,1.6180864976405296,1.8301206232231624,0.9839489945991581,0.9937066045179421,0.9896322247242311,1.0184702198838562,0.9926166937805031,0.9635706846574965,0.9751008306454167,1.3363590519415027,1.3264923038418222,1.3314256778916624,9.976750437286354,17.201202613779273,9.441278056428716,16.764805372019826,0.6418101794509455,0.6474639456497434,1.1725559431084083,484.18503457981126,955.5601621698113,644.0996933233196,2.3996362192258314,751.0849056603773
GP17,1.3,475.8287214201574,466.63293877497273,2.537804817100897,2.5870909866310834,73.33401379302684,77.11784860827903,39.46040007261173,40.86629597614129,655.7510953109319,653.2919319861824,171.53071257407407,178.22108294545455,85.63872,84.30143476363637,958.153563351852,959.9635852363637,725.6296296296297,713.290909090909,1.714996791927368,0.1887290237558126,0.3757192503942581,1.9514390947809408,1.9234018180153352,1.0197066728065232,0.9981144890156787,1.0037642640362525,0.9809491935981862,1.0172983005691834,0.962460275401715,1.0158631373251608,1.3781135157207023,1.401952537534093,1.3900330266273977,8.941977418032527,16.61795354594159,8.471345398969646,15.986081350939896,0.6557459921572197,0.6541972326125641,1.230857195774743,471.2308300975651,959.0585742941078,654.5215136485572,2.5624479018659905,719.4602693602694
GP17,1.4,464.3736822895,470.0816298207,2.561650935429126,2.710154116381745,80.54736741226871,85.40039582078006,36.181225128214734,38.30361356939565,654.5825098068666,659.4921240406992,191.63167723636369,192.30960363636365,81.8378846,88.67279218181818,990.0119041272728,990.6225441454546,709.1636363636363,712.6181818181818,0.485945932121032,0.0616610519638632,0.7472352189704238,1.2216630281249534,5.633864662791687,0.9878575396928887,0.9993835795260357,0.9925554619155246,0.945204894417266,0.9951523192325356,0.9964748177564661,0.9229199012048293,1.4101117834068302,1.4032760116344338,1.406693897520632,8.126677889501858,18.091772942658373,7.722354418879967,17.217491055925578,0.6548188013004436,0.6596542746374062,1.6300739787943919,467.2276560551,990.3172241363637,657.0373169237829,2.6359025259054354,710.8909090909091
GP17,1.5,459.1839879658839,450.66470328108767,2.768054901188935,2.8522280470385764,87.91254571054688,93.22973229450156,37.39552768001192,38.62038358685024,660.4043866577056,657.9666323420495,208.0775383214286,210.0138324561404,90.51172608928572,90.88658714035088,1020.5252783214286,1012.0783927017544,695.2857142857143,682.5438596491229,1.8495545280252623,0.8311394631519099,0.3698130921454283,1.8726816374534228,2.995334812322483,1.0189038205627623,1.008346078407153,1.0037049816751022,0.9704886339866697,1.018668184405236,0.9907801590396853,0.9958755074553929,1.4382576535853708,1.4651073126847447,1.4516824831350577,7.512060779494374,17.65998309500242,7.057476366698252,17.036771032126126,0.6604248850957852,0.6602721523460222,1.5837047066197012,454.9243456234858,1016.3018355115914,659.1855094998775,2.8101414741137556,688.9147869674186
GP17,1.6,439.2633909809569,447.3361355195776,2.905861996045027,2.992980080220954,95.48991316668828,99.4839814469602,36.92231790304132,39.04849659149425,660.945986433494,668.661713579109,223.00861127586208,226.9755606034483,92.23078312068964,96.97106051724136,1027.467280948276,1028.6670122068963,660.8448275862069,669.3620689655172,1.2805889672335136,0.1166977529254328,1.160602055108734,1.8210577148590117,2.9537350907035447,0.9819537392631063,0.9988337029919465,0.9884609407284358,0.9708925279016573,0.9872755840609948,0.9825225706369466,0.9511165767264255,1.5132145372955204,1.4939597661180228,1.5035871517067716,6.921631453154001,17.900988452814644,6.7213002923049014,17.123878559892123,0.66469974893411,0.6683021883969684,1.4665363161660472,443.29976325026723,1028.0671465775863,664.8038500063014,2.9494210381329906,665.1034482758621
GP17,1.7,434.4398510821695,437.5642434279746,3.055402190332564,3.1672720627489,104.8970598656133,106.70196968734248,39.533527321876896,40.97056887254081,668.6816736621403,667.1891897196232,241.9627238474576,246.8411195254237,99.57288993220338,100.15852381355931,1061.1493550677967,1054.4826940169492,646.3728813559322,652.7118644067797,0.9759152467186788,0.6302287823377815,0.2234473381265262,0.7166003842126952,3.595556118366225,0.9928595802953919,1.0063222100169815,1.00223697260914,0.9646794243752956,0.9902882368216048,0.9802366976484903,0.9941529301844937,1.5470946087686175,1.5320695923136847,1.5395821005411512,6.374646482168403,16.914293233128934,6.252829180891573,16.284596677074333,0.6721195514434655,0.6703788720397429,1.2283495739523815,436.00204725507206,1057.8160245423728,667.9354316908817,3.111337126540732,649.542372881356
GP18,0.6,463.4778066229459,456.579324717625,0.9669365585063094,0.9928925568566072,31.596807542458045,29.16806012064501,21.16603934742943,21.87411308956812,418.64476687489775,411.7803460088056,64.80659586486486,58.95628763888889,35.54350383783783,34.42252627777778,573.1248449459459,570.6386583055555,1103.3783783783783,1108.6666666666667,0.4781356781259149,0.4347378865163427,1.653230558564155,1.4995768567696637,2.648802198807173,1.015109054510051,1.0043568493024515,1.016670103205813,0.9738582002946304,0.9952300466431554,1.0992312857588573,1.0325652321684398,0.906307409675444,0.9019843656043295,0.9041458876398867,13.249590684512858,19.779079118349145,14.11750881977062,18.82500763906107,0.4200533703624984,0.41182741255348015,1.3428966357566499,460.02856567028545,571.8817516257507,415.2125564418517,0.9799145576814583,1106.0225225225226
GP18,0.7,417.1062614916463,393.1076836249881,1.1346822275453352,1.144552615652158,33.603370947274925,32.72061314258732,23.423918720828816,23.9835538952784,424.21801796535743,420.0179245041747,71.13837931707317,65.09228254761905,38.44924626829268,36.527700714285714,579.5804979512195,578.1799447380953,983.0731707317074,933.9761904761904,5.122140436131678,0.2419417975399214,0.9950046544800524,5.924010074451023,0.8661141818080957,1.0610483561281698,1.0024223483119232,1.009999795761433,0.9913762041413896,1.0525677000721878,1.092885001613379,1.0526051603695785,1.0172182801568004,1.07069110561603,1.0439546928864152,12.62426970886263,18.110463198804474,12.836493089963001,17.51274754100821,0.42428811395716515,0.420896900406595,2.6298422288821537,405.10697255831724,578.8802213446575,422.11797123476606,1.1396174215987465,958.5246806039488
GP18,0.8,374.8051021336444,372.6724717886222,1.226567128636408,1.264226337187737,37.66709291149291,36.38869179141054,25.24131794363053,25.68781239110361,425.6258549067631,428.2434859588583,79.77437606666666,75.70852637777777,41.82531644444445,37.83245735555556,577.3987168888889,574.7995184444445,873.1555555555556,870.6888888888889,0.2828998509041361,0.4511720925683271,0.6131221550691898,0.5706205562346417,3.023872438084178,1.0057225325358399,1.0045219217501755,0.9938875169432311,0.9702116563754702,1.0028330057936246,1.0537039866368647,1.1055405693413818,1.145271302046218,1.1485158622801868,1.1468935821632025,11.299673587947558,16.862267487667648,11.76858702186002,16.67107651826244,0.42925352733416466,0.428020245284398,0.9883374185720946,373.7387869611333,576.0991176666666,426.93467043281066,1.2453967329120723,871.9222222222222
GP18,0.9,353.5558184338854,340.1997522394184,1.37459892155125,1.3996432269736316,40.498867625894334,39.1479456931401,26.9231247534826,26.938747042281516,433.8656934867347,424.9306383873853,85.39064139583333,82.79174357142857,42.92710229166667,40.0477477755102,590.2595367291667,575.8039433061224,814.875,793.204081632653,2.695255303656447,2.479383613421583,2.08083215256658,3.85036654379719,1.8054880635202095,1.0392594824262764,1.0251050615250112,1.0210270907582895,0.9821066505094063,1.027320734813595,1.031390785026318,1.071898038618722,1.227182083141586,1.2607095994030926,1.2439458412723394,10.7130327073473,16.114982843163947,10.85448114489047,15.773957033726864,0.4338773657725239,0.4288930933627885,2.5822651353924018,346.87778533665187,583.0317400176446,429.39816593705996,1.3871210742624407,804.0395408163265
